变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
846,19,5,3,11,70,1.2258450875000004,1.2258450875000004,1.2258450875000004,2.07767045,平
945,19,7,2,10,43,1.002337825,1.002337825,1.002337825,1.4856334500000001,平
55,0,0,0,0,0,0.03180662500000001,0.03180662500000001,0.8884484749999999,0.03180662500000001,平
776,11,3,1,7,38,0.976699975,1.1322159375,1.1322159375,0.976699975,胜
475,5,2,0,3,41,1.1967807625,1.1967807625,1.0157447375,1.1967807625,平
896,14,3,4,7,19,1.2695619,1.2695619,1.2695619,0.8620249624999998,平
176,5,2,1,2,31,0.5226451375000001,0.5226451375000001,0.9337316375,0.5226451375000001,平
169,2,0,1,1,2,0.1578412875,0.1578412875,0.9111194625000003,0.1578412875,平
890,21,7,2,12,42,1.1091386750000003,1.1091386750000003,1.1091386750000003,1.14708755,平
617,4,0,0,4,23,0.8422888374999999,0.8422888374999999,1.0866975875,0.8422888374999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0574841325000002,0.93004790375,0.8334946112500002,0.8490462075000001,0.774637315
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
