变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
80,0,0,0,0,0,0.03614739999999999,0.03614739999999999,0.8492273874999998,0.03614739999999999,平
734,14,1,1,12,56,1.0925136249999998,1.0925136249999998,1.0925136249999998,1.0663306374999997,平
34,1,0,0,1,1,0.0369010875,0.0369010875,0.8437000749999999,0.0369010875,平
69,1,0,0,1,2,0.06751027499999998,0.06751027499999998,0.8554069749999998,0.06751027499999998,平
739,18,3,3,12,45,1.1279019250000002,1.1279019250000002,1.1279019250000002,0.9017966874999999,平
159,6,1,2,3,18,0.48856643749999995,0.48856643749999995,0.8891701624999999,0.48856643749999995,平
974,20,3,3,14,50,1.172495375,1.172495375,1.172495375,1.1931190249999994,平
114,0,0,0,0,0,0.05617758749999998,0.05617758749999998,0.8763031875000001,0.05617758749999998,平
679,15,3,5,7,32,1.09653365,0.9357682375000002,1.09653365,0.9357682375000002,负
905,19,5,4,10,67,1.1315958375,1.1315958375,1.1315958375,1.7411934375000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9934848200000002,0.65235108125,0.63063432,0.61455777875,0.5893289562499999
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
