变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
831,18,3,1,14,42,1.06163715,1.06163715,1.06163715,1.0539608125,平
851,12,4,3,5,31,1.1241011749999998,1.1241011749999998,1.1241011749999998,0.9178549624999999,平
96,5,1,0,4,8,0.1937427125,0.1937427125,0.8622922875000001,0.1937427125,平
249,7,1,1,5,14,0.44808919999999997,0.44808919999999997,0.9069017749999997,0.44808919999999997,平
34,0,0,0,0,0,0.0149893,0.0149893,0.8325168500000004,0.0149893,平
188,1,0,0,1,1,0.11362724999999999,0.11362724999999999,0.8813922749999998,0.11362724999999999,平
471,6,0,2,4,6,0.3744686499999999,0.3744686499999999,1.0207803250000003,0.3744686499999999,平
229,6,2,0,4,5,0.24276237499999995,0.24276237499999995,0.8221088875,0.24276237499999995,平
467,8,0,3,5,37,1.07378785,1.07378785,1.0218440249999998,1.07378785,平
585,8,1,1,6,20,0.6265432750000002,0.6265432750000002,1.0278312249999995,0.6265432750000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9561405974999999,0.50598263875,0.52737489375,0.52737489375,0.50078825625
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
