变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
572,7,1,2,4,32,0.7457941499999999,0.7457941499999999,1.0681909250000001,0.7457941499999999,平
331,4,1,2,1,3,0.2397314499999999,0.2397314499999999,1.0170650625,0.2397314499999999,平
138,0,0,0,0,0,0.0653774125,0.0653774125,0.9186461249999998,0.0653774125,平
422,8,3,2,3,5,0.3518191875000001,0.3518191875000001,0.9518372874999999,0.3518191875000001,平
742,11,4,1,6,60,1.468174475,1.1421054,1.1421054,1.468174475,负
222,2,0,0,2,15,0.4762981250000001,0.4762981250000001,0.9515646749999999,0.4762981250000001,平
337,5,1,0,4,33,0.9810353874999999,0.9810353874999999,0.9785282875000003,0.9810353874999999,平
468,11,3,1,7,27,0.6340645749999998,0.6340645749999998,1.0359459500000003,0.6340645749999998,平
34,1,0,1,0,11,0.1455623625,0.1455623625,0.8676111249999998,0.1455623625,平
587,11,3,1,7,21,0.5691041125000005,0.5691041125000005,0.9781379250000002,0.5691041125000005,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9909632762500001,0.56769612375,0.56769612375,0.53508921625,0.5348385062500001
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
