变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
787,20,3,3,14,52,1.2241078374999996,1.2241078374999996,1.2241078374999996,1.3586847375,平
535,2,1,0,1,23,0.773821575,0.773821575,1.0780322874999997,0.773821575,平
125,1,0,0,1,4,0.14118957499999993,0.14118957499999993,0.9315826625000001,0.14118957499999993,平
745,17,4,3,10,54,1.165535375,1.165535375,1.165535375,1.2755811500000003,平
246,5,0,0,5,17,0.5249917750000002,0.5249917750000002,0.9908766250000001,0.5249917750000002,平
773,18,5,3,10,30,1.0980463624999997,1.0980463624999997,1.0980463624999997,0.9595832,平
127,4,1,0,3,7,0.24067760000000007,0.24067760000000007,0.9194800249999998,0.24067760000000007,平
26,0,0,0,0,0,0.017480199999999984,0.017480199999999984,0.8799168000000004,0.017480199999999984,平
954,15,4,1,10,65,1.2617892750000002,1.2617892750000002,1.2617892750000002,1.7835361750000007,平
408,3,1,1,1,27,0.5299738625,0.5299738625,0.9865199624999998,0.5299738625,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.05358872125,0.760551985,0.6977613437499999,0.6977613437499999,0.6839150274999999
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
