变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
504,8,0,2,6,19,0.7585061999999998,0.7585061999999998,1.0745416625000002,0.7585061999999998,平
987,13,3,2,8,24,1.1550258249999998,1.1550258249999998,1.1550258249999998,1.013916475,平
406,4,1,1,2,3,0.2538760875,0.2538760875,1.0347431249999999,0.2538760875,平
343,10,0,3,7,52,1.257186725,1.257186725,0.9768336374999993,1.257186725,平
267,2,1,0,1,1,0.15930052500000005,0.15930052500000005,0.9661530124999999,0.15930052500000005,平
648,15,4,3,8,64,1.060589475,1.5050274375000001,1.060589475,1.5050274375000001,胜
198,5,0,1,4,20,0.5097567375000001,0.5097567375000001,0.9466680374999997,0.5097567375000001,平
434,8,2,1,5,10,0.4935272499999998,0.4935272499999998,0.9461495125000001,0.4935272499999998,平
714,13,3,4,6,33,1.1468523249999998,1.1468523249999998,1.1468523249999998,1.22580775,平
477,7,1,0,6,7,0.365744525,0.365744525,1.0414573250000003,0.365744525,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0349013937499998,0.7542649712499999,0.7160365675,0.7604803637499999,0.6738903237499999
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
