变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
431,4,0,1,3,4,0.2883555374999999,0.2883555374999999,1.0153170125000002,0.2883555374999999,平
868,21,2,1,18,71,1.1645089625,1.1645089625,1.1645089625,1.6020672375,平
766,8,0,2,6,30,0.8052486625,1.1472211750000005,1.1472211750000005,0.8052486625,胜
414,8,3,1,4,18,0.43552683750000004,0.43552683750000004,0.9597435249999998,0.43552683750000004,平
99,3,0,0,3,3,0.14147825000000003,0.14147825000000003,0.8954512874999997,0.14147825000000003,平
573,12,0,1,11,33,1.0588200125000002,1.0900974375000003,1.0588200125000002,1.0900974375000003,胜
334,6,1,1,4,16,0.45183115,0.45183115,0.9790520000000008,0.45183115,平
44,1,0,0,1,1,0.03447955,0.03447955,0.8612979500000002,0.03447955,平
940,18,3,4,11,66,1.0917439124999997,1.0917439124999997,1.0917439124999997,1.8657257625000003,平
12,0,0,0,0,0,0.007393037499999995,0.007393037499999995,0.8614956999999999,0.007393037499999995,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0034651537500001,0.6722203462500002,0.54793859125,0.5852635850000002,0.54793859125
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
