变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
21,1,0,0,1,1,0.027963199999999983,0.027963199999999983,0.8262891625,0.027963199999999983,平
919,18,6,2,10,49,1.1942094874999996,1.1942094874999996,1.1942094874999996,1.3648001999999997,平
14,0,0,0,0,0,0.006564437500000003,0.006564437500000003,0.8126684,0.006564437500000003,平
338,7,1,0,6,29,0.8207831375,0.8207831375,0.9404136374999995,0.8207831375,平
569,12,3,2,7,18,0.9084465874999996,0.6986028124999999,0.9084465874999996,0.6986028124999999,负
30,0,0,0,0,0,0.018266100000000007,0.018266100000000007,0.8279356999999997,0.018266100000000007,平
49,0,0,0,0,0,0.02507101249999999,0.02507101249999999,0.8243273000000002,0.02507101249999999,平
90,1,0,1,0,1,0.06281685000000001,0.06281685000000001,0.850430225,0.06281685000000001,平
924,18,6,4,8,34,1.1384650374999996,1.1384650374999996,1.1384650374999996,1.2070710749999998,平
485,9,3,2,4,24,0.6382663000000002,0.6382663000000002,0.9957411874999996,0.6382663000000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9318926724999999,0.4870205125,0.4840852149999998,0.46310083749999986,0.46310083749999986
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
