变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
741,15,3,3,9,44,1.1743236999999997,1.1743236999999997,1.1743236999999997,1.3144653874999999,平
532,7,1,1,5,7,0.4822694000000002,0.4822694000000002,1.029349375,0.4822694000000002,平
209,5,0,2,3,16,0.45705908750000007,0.45705908750000007,0.9723112000000006,0.45705908750000007,平
192,2,0,0,2,31,0.8450417749999998,0.8450417749999998,0.9556059874999999,0.8450417749999998,平
898,15,4,4,7,44,1.2230546750000002,1.2230546750000002,1.2230546750000002,1.5020712750000007,平
399,6,1,1,4,32,0.9015132999999999,0.9015132999999999,1.0321398500000003,0.9015132999999999,平
701,9,2,1,6,15,0.6731627624999997,1.1522620624999993,1.1522620624999993,0.6731627624999997,胜
209,4,0,0,4,36,0.8672316250000002,0.8672316250000002,0.9629349875000003,0.8672316250000002,平
482,12,2,1,9,25,0.9355063750000001,0.9244515625000002,0.9355063750000001,0.9244515625000002,负
55,0,0,0,0,0,0.030299162500000004,0.030299162500000004,0.9087032125000001,0.030299162500000004,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0346191425,0.7997565337500001,0.75894618625,0.8057506350000001,0.757840705
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
