变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
950,13,3,2,8,85,1.2356330375000004,1.2356330375000004,1.2356330375000004,2.0591210624999996,平
45,2,0,0,2,2,0.10741565,0.10741565,0.872732175,0.10741565,平
987,20,2,3,15,46,1.1579231625,1.1579231625,1.1579231625,1.3915390874999995,平
605,10,1,0,9,21,0.9944796374999998,0.9944796374999998,1.1173603125000007,0.9944796374999998,平
592,10,4,1,5,49,1.5876018374999998,1.5876018374999998,1.1052630750000003,1.5876018374999998,平
452,6,1,1,4,5,0.37720577499999997,0.37720577499999997,1.0879324749999995,0.37720577499999997,平
252,6,1,1,4,44,0.8456458000000001,0.8456458000000001,0.9699217625,0.8456458000000001,平
241,5,1,0,4,31,0.6577565374999998,0.6577565374999998,0.9521260250000003,0.6577565374999998,平
216,2,0,0,2,2,0.17524144999999997,0.17524144999999997,0.9705097249999998,0.17524144999999997,平
521,11,2,1,8,21,0.7202313499999998,0.7202313499999998,1.0745896874999996,0.7202313499999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.05439914375,0.8916238187499997,0.78591342375,0.78591342375,0.7376795475
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
