变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
480,4,1,0,3,45,0.8973598250000002,0.8973598250000002,1.0079452750000002,0.8973598250000002,平
627,9,1,1,7,38,0.7309012624999995,0.7309012624999995,1.052913025,0.7309012624999995,平
141,3,1,1,1,14,0.4518363999999999,0.4518363999999999,0.86379965,0.4518363999999999,平
428,10,2,1,7,9,0.5565151499999998,0.5565151499999998,0.9871667750000002,0.5565151499999998,平
853,14,1,3,10,52,1.1460931874999998,1.1460931874999998,1.1460931874999998,1.3510618500000002,平
658,5,1,0,4,36,0.7634510124999998,0.7634510124999998,1.0739375874999992,0.7634510124999998,平
202,2,1,0,1,1,0.14700561249999997,0.14700561249999997,0.8882025750000004,0.14700561249999997,平
626,14,5,2,7,23,0.9981627374999997,0.7228934,0.9981627374999997,0.7228934,负
361,5,1,0,4,4,0.2649254875,0.2649254875,0.8798846750000004,0.2649254875,平
360,7,3,0,4,56,1.085569575,1.085569575,0.9312886250000002,1.085569575,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9829394112500001,0.6971519575,0.7041820249999999,0.67665509125,0.6612269962500001
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
