变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
598,13,3,3,7,70,0.9989914250000005,1.3178224999999997,0.9989914250000005,1.3178224999999997,胜
459,12,5,1,6,24,0.9075432250000001,0.7316335499999999,0.9075432250000001,0.7316335499999999,负
98,2,0,0,2,2,0.11042526250000007,0.11042526250000007,0.8657883499999997,0.11042526250000007,平
721,14,2,0,12,52,1.0741673374999998,1.0741673374999998,1.0741673374999998,1.5072512999999994,平
660,13,3,1,9,13,1.0408211500000004,0.5493198875,1.0408211500000004,0.5493198875,负
820,12,5,1,6,20,1.1125866000000004,1.1125866000000004,1.1125866000000004,0.6969134874999998,平
307,6,0,2,4,21,0.6248700374999999,0.6248700374999999,0.9699483500000001,0.6248700374999999,平
704,18,3,1,14,40,1.0430021999999997,1.0430021999999997,1.0430021999999997,0.8445980874999994,平
193,5,0,1,4,40,0.5253287000000001,0.5253287000000001,0.8973490250000001,0.5253287000000001,平
52,1,0,0,1,5,0.16173818750000002,0.16173818750000002,0.8282564500000001,0.16173818750000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9738454112499999,0.7069900999999998,0.7599474125000001,0.72508942625,0.6317985962500001
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
