变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
653,7,2,1,4,9,0.47371084999999996,0.47371084999999996,1.1198032749999995,0.47371084999999996,平
214,5,1,1,3,4,0.23278206250000003,0.23278206250000003,0.9464435999999996,0.23278206250000003,平
944,16,7,2,7,42,1.1518826,1.1518826,1.1518826,1.6277583875000001,平
156,1,1,0,0,0,0.09663881250000003,0.09663881250000003,0.9269799875000002,0.09663881250000003,平
722,16,2,3,11,91,1.1758097000000003,1.1758097000000003,1.1758097000000003,2.176415575,平
431,8,0,2,6,10,0.47086703750000003,0.47086703750000003,1.0709652875,0.47086703750000003,平
639,11,3,1,7,44,1.0954965875,1.0954965875,1.1389834249999997,1.0954965875,平
598,8,0,3,5,8,0.46047501250000006,0.46047501250000006,1.1239087374999996,0.46047501250000006,平
580,9,5,1,3,25,0.6544582875,0.6544582875,1.0489145,0.6544582875,平
860,11,1,2,8,52,1.8060201749999998,1.1801451000000003,1.1801451000000003,1.8060201749999998,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0883836212499998,0.9094622787499999,0.7618141125,0.699226605,0.699226605
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
