变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
506,4,0,1,3,4,0.3648893624999999,0.3648893624999999,1.0800956875000003,0.3648893624999999,平
664,15,3,1,11,76,1.1064872250000002,1.9065452875000002,1.1064872250000002,1.9065452875000002,胜
543,10,4,3,3,55,1.5270837375000001,1.5270837375000001,1.0634653500000002,1.5270837375000001,平
342,6,4,0,2,2,0.21843963749999995,0.21843963749999995,0.8525043124999996,0.21843963749999995,平
472,9,1,2,6,12,0.524109775,0.524109775,1.0916583249999994,0.524109775,平
202,5,1,0,4,9,0.2795245249999999,0.2795245249999999,0.9492018874999998,0.2795245249999999,平
222,4,1,0,3,4,0.19747396249999996,0.19747396249999996,0.9484161375000003,0.19747396249999996,平
348,6,0,1,5,6,0.3006932375000001,0.3006932375000001,1.022726175,0.3006932375000001,平
827,15,4,2,9,50,1.1586608749999998,1.1586608749999998,1.1586608749999998,1.2380812499999996,平
936,15,2,3,10,59,1.16412415,1.16412415,1.16412415,1.6680166749999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0437340124999999,0.8224857450000002,0.68414864875,0.7641544550000001,0.63778681
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
