变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
109,2,1,1,0,2,0.08659438749999998,0.08659438749999998,0.9922985749999998,0.08659438749999998,平
426,6,1,2,3,22,0.5155673500000001,0.5155673500000001,0.9079013499999997,0.5155673500000001,平
273,3,0,1,2,10,0.39175127500000007,0.39175127500000007,0.9685050374999999,0.39175127500000007,平
492,8,2,1,5,7,0.3905216750000001,0.3905216750000001,0.9641109499999999,0.3905216750000001,平
795,17,5,1,11,79,1.1146554,1.1146554,1.1146554,1.745154475,平
76,2,0,0,2,22,0.2942678249999998,0.2942678249999998,0.8441650374999996,0.2942678249999998,平
409,7,1,1,5,6,0.2836834249999999,0.2836834249999999,0.9812918249999998,0.2836834249999999,平
738,10,5,0,5,20,0.7210384374999999,0.9710015249999996,0.9710015249999996,0.7210384374999999,胜
798,18,6,3,9,42,1.137903675,1.137903675,1.137903675,0.9109751000000005,平
108,4,1,0,3,4,0.0986274,0.0986274,0.85111975,0.0986274,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9732953124999998,0.5438181350000001,0.503461085,0.5284573937499999,0.48076822750000003
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
