变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
726,14,3,3,8,31,0.9315238125,0.9315238125,0.9315238125,1.0342407374999998,平
254,2,0,0,2,2,0.1562108375,0.1562108375,0.9522863250000002,0.1562108375,平
306,5,2,1,2,4,0.20025368749999997,0.20025368749999997,0.9289258375000001,0.20025368749999997,平
756,14,4,1,9,18,1.0459957500000003,1.0459957500000003,1.0459957500000003,0.6472470499999998,平
490,8,3,2,3,9,0.4874973875000002,0.4874973875000002,1.0600816625,0.4874973875000002,平
420,8,3,0,5,31,0.8632757874999998,0.8632757874999998,0.8737853249999998,0.8632757874999998,平
411,5,2,0,3,31,0.9201536124999998,0.9201536124999998,0.9808642250000001,0.9201536124999998,平
348,8,2,1,5,63,1.3858193124999996,1.3858193124999996,1.0121203125,1.3858193124999996,平
885,12,1,3,8,11,1.1937872499999997,1.1937872499999997,1.1937872499999997,0.6540467250000003,平
119,2,0,0,2,8,0.2104692375,0.2104692375,0.9072706749999997,0.2104692375,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9886641174999999,0.6559214375,0.7394986674999999,0.7394986674999999,0.608279845
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
