变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
127,3,0,1,2,16,0.2948237625,0.2948237625,0.9544994375,0.2948237625,平
998,16,3,2,11,25,1.2420692249999998,1.2420692249999998,1.2420692249999998,0.9236389750000003,平
200,3,1,0,2,34,0.9590967374999998,0.9590967374999998,0.9644156750000002,0.9590967374999998,平
404,12,4,2,6,15,1.0338397374999997,0.5512015749999999,1.0338397374999997,0.5512015749999999,负
886,18,4,3,11,53,1.2634572125000003,1.2634572125000003,1.2634572125000003,1.7154166125000008,平
483,10,2,1,7,47,1.1758631625000002,1.1758631625000002,1.0561204374999995,1.1758631625000002,平
128,3,0,0,3,9,0.19471562499999998,0.19471562499999998,0.9487796125000003,0.19471562499999998,平
168,4,0,0,4,22,0.3303831249999999,0.3303831249999999,0.9276161749999998,0.3303831249999999,平
169,1,0,0,1,1,0.11890350000000008,0.11890350000000008,0.9330633624999999,0.11890350000000008,平
661,14,1,2,11,60,1.0861416875,1.5721261875000003,1.0861416875,1.5721261875000003,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.04100025625,0.7836169262500002,0.7699293774999999,0.7702640112500001,0.67784826375
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
