变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
67,2,1,0,1,1,0.07935635000000002,0.07935635000000002,0.8635697749999999,0.07935635000000002,平
258,6,0,2,4,63,0.9396973500000003,0.9396973500000003,0.9956021999999999,0.9396973500000003,平
83,1,0,1,0,1,0.05819286250000002,0.05819286250000002,0.9004922000000002,0.05819286250000002,平
611,13,3,4,6,51,1.0734938500000004,1.0822126124999998,1.0734938500000004,1.0822126124999998,胜
989,13,2,2,9,41,1.1795356250000002,1.1795356250000002,1.1795356250000002,1.4295467375000004,平
94,3,2,0,1,1,0.0980714625,0.0980714625,0.8821351999999998,0.0980714625,平
441,9,2,2,5,32,0.8174153874999999,0.8174153874999999,1.0612523375,0.8174153874999999,平
624,10,1,3,6,42,0.9517518499999997,0.9517518499999997,1.1329910500000002,0.9517518499999997,平
787,14,2,1,11,33,1.1669092375,1.1669092375,1.1669092375,1.0726598875,平
666,7,1,0,6,11,0.5616362625000002,0.5616362625000002,1.1153503750000004,0.5616362625000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0371331850000003,0.7090540762500002,0.6926060237500001,0.6934779000000001,0.6831810887500002
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
