变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
685,18,4,5,9,31,1.1397212125,0.953489075,1.1397212125,0.953489075,负
993,20,2,3,15,110,1.2846473500000006,1.2846473500000006,1.2846473500000006,2.6825479625000015,平
998,18,6,4,8,36,1.2049328375000001,1.2049328375000001,1.2049328375000001,1.4012414750000002,平
66,1,0,0,1,13,0.1962124375,0.1962124375,0.9061693749999995,0.1962124375,平
393,9,2,3,4,12,0.4580320999999999,0.4580320999999999,0.9990075000000006,0.4580320999999999,平
467,7,3,0,4,31,0.9985797999999999,0.9985797999999999,0.9908820374999998,0.9985797999999999,平
510,9,2,2,5,28,0.8498368375000004,0.8498368375000004,1.100313025,0.8498368375000004,平
547,6,0,1,5,11,0.5847830250000002,0.5847830250000002,1.1287090750000004,0.5847830250000002,平
247,3,1,0,2,2,0.17087935000000004,0.17087935000000004,0.9665966750000001,0.17087935000000004,平
335,4,1,1,2,35,1.0946572625000002,1.0946572625000002,1.0259067750000002,1.0946572625000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0746885862500002,0.9390259325000002,0.7982282212500001,0.7796050075000001,0.7719601825000001
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
