第1组
new,newWebService 1,512.3840994252304,1.7976931348623157E308,inst1080487367:inst1092573336:inst1460210767,inst1109568547:inst1772550656:inst411765124:inst1416178838:inst1104852774
new,newWebService 2,266.0413054343006,1.7976931348623157E308,inst2031233563,inst1020068058:inst1384834395:inst2064828603:inst940396627
new,newWebService 3,166.89178648026743,1.7976931348623157E308,inst1246798691:inst1927800372,inst249140990
new,newWebService 4,477.5004617340814,1.7976931348623157E308,inst891850838:inst478938316:inst1596616409,inst1086019236:inst84270481
new,newWebService 5,256.8201077574497,1.7976931348623157E308,inst271053887:inst2137119302:inst307925977:inst2099437430,inst351955814:inst471361985:inst1279564969
new,newWebService 6,116.6434106989662,1.7976931348623157E308,inst1964878597:inst902502306:inst1196204218:inst1334658544:inst87131039,inst908642044:inst1491344853:inst972954678:inst1141310464
new,newWebService 7,411.1324348288278,1.7976931348623157E308,inst1465534409,inst913351465:inst374893034
new,newWebService 8,62.04550648147655,1.7976931348623157E308,inst325335588:inst1994780095:inst10330740,inst1766206913:inst604292886:inst1051610192
new,newWebService 9,243.38032190070584,1.7976931348623157E308,inst1135174986:inst510899072:inst1772148922:inst1183504066,inst844133811:inst348070895:inst1400197414:inst1241878913:inst1383612381
new,newWebService 10,157.16221525997258,1.7976931348623157E308,inst1246994290:inst772644450:inst692360966:inst593635066:inst1282021701,inst2013624169:inst419551812:inst1498302779:inst2068721966:inst238291831
new,newWebService 11,243.1262634075068,1.7976931348623157E308,inst969275894:inst186464770:inst252420170,inst86308629:inst1300051809:inst1219147790
new,newWebService 12,499.32539765212766,1.7976931348623157E308,inst796606031:inst1495846047:inst189127637,inst1238805868
new,newWebService 13,23.705413394716185,1.7976931348623157E308,inst849453231:inst1086429376:inst1192317207:inst329432956,inst479760764
new,newWebService 14,318.4552103712552,1.7976931348623157E308,inst2058070498,inst578898896
new,newWebService 15,56.08890836225372,1.7976931348623157E308,inst2116237080,inst1148689104
new,newWebService 16,257.1521568248909,1.7976931348623157E308,inst2076504432:inst1760670822:inst2016688770:inst1962207286:inst1227538125,inst868703261:inst1618535620:inst1654168808:inst2081819592
new,newWebService 17,527.876499123303,1.7976931348623157E308,inst885704786:inst1866764788,inst1651095763:inst2088998449:inst1342241189:inst1163841766:inst1789960229
new,newWebService 18,387.4571551027913,1.7976931348623157E308,inst602246294:inst14627891:inst106589334:inst239720018,inst250983539
new,newWebService 19,493.2576215472618,1.7976931348623157E308,inst769161265:inst1323392893:inst55185079:inst489598228:inst1072090718,inst1956065456:inst859280159
new,newWebService 20,468.7025622818582,1.7976931348623157E308,inst1144383509:inst2061953287:inst885706916:inst1811877348,inst1405527370
new,newWebService 21,56.10140292573825,1.7976931348623157E308,inst1865955006,inst191178451
new,newWebService 22,80.12835560527459,1.7976931348623157E308,inst1972038436,inst1323599028:inst1208698235:inst1262969362:inst1921656412:inst131577368
new,newWebService 23,109.23347398985408,1.7976931348623157E308,inst1130869353:inst1108746099:inst1716849250:inst790266510,inst1450173482:inst946121965:inst280066849
new,newWebService 24,53.38010114998705,1.7976931348623157E308,inst2117467538:inst274943028:inst512331443:inst764254153,inst1220371934:inst131985416:inst27119816:inst1971220210:inst229482912
new,newWebService 25,241.85662848595055,1.7976931348623157E308,inst1545624424:inst1766610739:inst1846692310,inst2119097638:inst1742655472:inst115600166
new,newWebService 26,508.51861113598886,1.7976931348623157E308,inst2013418034:inst1179005002:inst745616176:inst247502484:inst701575803,inst206339557
new,newWebService 27,174.5064029561088,1.7976931348623157E308,inst1771736652,inst619445548:inst358305871
new,newWebService 28,527.307812194586,1.7976931348623157E308,inst1902002556:inst1807371932:inst691540648:inst597940699,inst1538456141:inst990566164:inst1425797539:inst1742447245
new,newWebService 29,441.98870349359714,1.7976931348623157E308,inst324717183:inst1215456378:inst1240030012,inst1923297048:inst495332010:inst2005425211
new,newWebService 30,44.978178424593054,1.7976931348623157E308,inst990364251:inst1728518727:inst1182071695:inst393941151,inst235833007:inst1039116175
new,newWebService 31,438.11292521921257,1.7976931348623157E308,inst309156473:inst936290815:inst868703261,inst737217435
new,newWebService 32,155.47419073286287,1.7976931348623157E308,inst380014763:inst84672215:inst237675556,inst321646268
new,newWebService 33,493.9265296221966,1.7976931348623157E308,inst844329410:inst153077995:inst2031435476,inst1208696143:inst780641495:inst1514484024:inst495740058:inst1338349956
new,newWebService 34,42.169591028174615,1.7976931348623157E308,inst1967337421:inst1792210826:inst1845667987:inst1895233877:inst212273122,inst1915312669:inst522360284:inst1299023264
new,newWebService 35,165.15290897397128,1.7976931348623157E308,inst1888275951:inst933022209:inst272492610:inst237265378,inst1498307001:inst342326577:inst303216556:inst978490769
new,newWebService 36,44.445657681254175,1.7976931348623157E308,inst1974709747:inst409720662,inst1673633417
new,newWebService 37,65.6892038560627,1.7976931348623157E308,inst260200506:inst888988188:inst440028116,inst134446370:inst547756366:inst792923063
qosChange,serv1852219957,389.0
qosChange,serv1629382687,165.0
qosChange,serv738847497,130.0
qosChange,serv1838497574,426.0
qosChange,serv546115730,274.0
qosChange,serv213087126,176.0
qosChange,serv2119709691,287.0
qosChange,serv136282567,220.0
qosChange,serv980118739,438.0
qosChange,serv1663585558,124.0
qosChange,serv890205980,352.0
qosChange,serv605102630,143.0
qosChange,serv949807063,186.0
qosChange,serv255484733,50.0
qosChange,serv224556782,200.0
qosChange,serv346421815,519.0
qosChange,serv1307413561,135.0
qosChange,serv664703713,432.0
qosChange,serv733521763,218.0
qosChange,serv669825442,297.0
qosChange,serv902493862,150.0
qosChange,serv813605464,265.0
qosChange,serv1077201873,289.0
qosChange,serv1192306671,318.0
qosChange,serv1723596819,192.0
qosChange,serv1560154459,107.0
qosChange,serv1535986743,295.0
qosChange,serv165980060,476.0
qosChange,serv537308941,477.0
qosChange,serv655078698,61.0
qosChange,serv12983033,343.0
qosChange,serv1841570619,71.0
qosChange,serv1665634242,313.0
qosChange,serv1221596078,39.0
qosChange,serv1409206154,163.0
qosChange,serv818725063,426.0
qosChange,serv1524106909,125.0
qosChange,serv506176947,182.0
qosChange,serv1786064774,463.0
qosChange,serv167208426,101.0
qosChange,serv1000395222,125.0
qosChange,serv967830857,20.0
qosChange,serv2011156901,231.0
qosChange,serv114161443,340.0
qosChange,serv1863895786,205.0
qosChange,serv1547866577,460.0
qosChange,serv1615660304,23.0
qosChange,serv1977772218,239.0
qosChange,serv704438491,255.0
qosChange,serv873000412,118.0
qosChange,serv1676693758,93.0
qosChange,serv458251693,363.0
qosChange,serv2080999274,421.0
qosChange,serv1725235325,207.0
qosChange,serv352771910,132.0
qosChange,serv2121756283,415.0
qosChange,serv1303726371,132.0
qosChange,serv1625491454,373.0
qosChange,serv1130863039,155.0
qosChange,serv2132407751,204.0
qosChange,serv876073457,125.0
qosChange,serv26911551,205.0
qosChange,serv598548530,522.0
qosChange,serv669415264,102.0
qosChange,serv1895231785,437.0
qosChange,serv565163847,192.0
qosChange,serv227219649,205.0
qosChange,serv32031150,429.0
qosChange,serv1174282877,135.0
qosChange,serv944685372,395.0
qosChange,serv816062196,452.0
qosChange,serv316314182,31.0
qosChange,serv2036759118,356.0
qosChange,serv1324002854,429.0
qosChange,serv263471242,347.0
qosChange,serv922566340,83.0
qosChange,serv1076381555,242.0
qosChange,serv186870726,286.0
qosChange,serv78524033,26.0
qosChange,serv1991904741,246.0
qosChange,serv166390200,439.0
qosChange,serv1122874438,445.0
qosChange,serv1299220955,326.0
qosChange,serv1497276326,90.0
qosChange,serv1212789289,384.0
qosChange,serv172944300,256.0
qosChange,serv1239823877,341.0
qosChange,serv815858191,397.0
qosChange,serv1081707289,60.0
qosChange,serv1524517087,324.0
qosChange,serv1074128828,254.0
qosChange,serv1150525339,173.0
qosChange,serv1527179954,428.0
qosChange,serv318977049,285.0
qosChange,serv937517089,406.0
qosChange,serv1572648476,90.0
qosChange,serv420565599,68.0
qosChange,serv748064464,292.0
qosChange,serv13803351,223.0
qosChange,serv2069119440,454.0
qosChange,serv309145899,492.0
qosChange,serv1160560494,456.0
qosChange,serv1859184235,449.0
qosChange,serv946119873,250.0
qosChange,serv1492156727,488.0
qosChange,serv1880281036,79.0
qosChange,serv1724006959,374.0
qosChange,serv595885663,295.0
qosChange,serv1892979058,317.0
qosChange,serv2130155024,136.0
qosChange,serv1122670395,511.0
delete,serv69921249
delete,serv903108045
delete,serv108221526
delete,serv520719648
delete,serv688667424
delete,serv175607167
delete,serv2061541017
delete,serv985854613
delete,serv1640442203
delete,serv111704711
delete,serv759123980
delete,serv961276757
delete,serv391072149
delete,serv929120440
delete,serv276579442
delete,serv590355924
delete,serv1926363741
delete,serv1088671529
delete,serv73608477
delete,serv1600093242
delete,serv1702706153
delete,serv1145813788
delete,serv1157693622
delete,serv46573851
delete,serv1871268074
delete,serv1333629961
delete,serv198750560
delete,serv2076901906
delete,serv748678647
delete,serv1001829723
delete,serv2002554117
delete,serv1316630528
delete,serv422204143
delete,serv1310280471
delete,serv1522468403
delete,serv688053241
delete,serv1398760821

第2组
new,newWebService 1,42.123831255668875,1.7976931348623157E308,inst125845678:inst1754123036:inst1603587001:inst1352474073,inst86110938:inst579714992:inst167212648
new,newWebService 2,124.76385494132816,1.7976931348623157E308,inst1554631034,inst460508604:inst405009111:inst879356821:inst1782177763
new,newWebService 3,5.947748948686644,1.7976931348623157E308,inst1058361983:inst1157699936,inst1459388357:inst34494234
new,newWebService 4,502.58093372937657,1.7976931348623157E308,inst2110086806:inst1746136565:inst2027550595:inst1719913813:inst659996384,inst1532926402
new,newWebService 5,106.50558042671389,1.7976931348623157E308,inst195484046:inst967839301:inst324921188:inst226199548,inst981559554:inst68087144:inst1939274250
