变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
865,17,4,3,10,58,1.1979568749999998,1.1979568749999998,1.1979568749999998,1.5975609,平
147,7,0,3,4,8,0.23399543749999988,0.23399543749999988,0.9289472749999996,0.23399543749999988,平
147,1,0,0,1,1,0.08373437499999999,0.08373437499999999,0.9182665875,0.08373437499999999,平
862,21,2,3,16,57,1.2073652624999998,1.2073652624999998,1.2073652624999998,1.6805628124999994,平
325,3,0,0,3,11,0.3915642375,0.3915642375,0.9946293499999996,0.3915642375,平
625,11,1,2,8,11,0.5433594875000001,0.5433594875000001,1.1065567,0.5433594875000001,平
45,0,0,0,0,0,0.02755155,0.02755155,0.8732133375,0.02755155,平
303,6,3,0,3,8,0.370956625,0.370956625,0.9672649,0.370956625,平
522,11,2,3,6,20,0.9054154375,0.9054154375,1.0717511999999998,0.9054154375,平
664,9,2,1,6,17,0.7620717374999997,0.7620717374999997,1.0947695375,0.7620717374999997,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0360721025,0.6596772599999998,0.5723971024999999,0.5723971024999999,0.5723971024999999
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
