变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
844,17,5,3,9,33,1.1623173249999996,1.1623173249999996,1.1623173249999996,1.293927425,平
228,5,1,1,3,35,0.5757541875000001,0.5757541875000001,0.8560377874999998,0.5757541875000001,平
301,7,0,3,4,35,0.5984037750000002,0.5984037750000002,0.9783891874999998,0.5984037750000002,平
673,10,4,1,5,22,0.6936579249999999,0.6936579249999999,1.1278645375,0.6936579249999999,平
892,20,3,3,14,57,1.1875594500000002,1.1875594500000002,1.1875594500000002,1.7487199624999996,平
543,5,1,0,4,7,0.37166237500000004,0.37166237500000004,1.0052190374999996,0.37166237500000004,平
686,13,2,2,9,76,1.2280314875000005,1.6292819750000003,1.2280314875000005,1.6292819750000003,胜
478,8,1,2,5,9,0.44919576249999976,0.44919576249999976,1.0134781875,0.44919576249999976,平
332,6,1,0,5,10,0.3127423875,0.3127423875,0.9853117749999999,0.3127423875,平
459,7,3,1,3,28,0.8222264625000001,0.8222264625000001,1.0127244875,0.8222264625000001,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.05569332625,0.84955722375,0.74015511375,0.7802801625,0.74015511375
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
