变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
908,22,1,2,19,93,1.2104549624999996,1.2104549624999996,1.2104549624999996,2.0063593875,平
749,7,0,1,6,23,0.8851021374999999,1.2058844874999999,1.2058844874999999,0.8851021374999999,胜
387,6,2,1,3,7,0.49863237499999985,0.49863237499999985,0.9331006875,0.49863237499999985,平
978,13,3,2,8,32,1.1851700374999998,1.1851700374999998,1.1851700374999998,0.8857329375,平
622,7,1,1,5,46,0.9697078749999999,0.9697078749999999,1.0983725375,0.9697078749999999,平
243,3,1,0,2,15,0.5937905125,0.5937905125,0.97243955,0.5937905125,平
447,10,5,1,4,15,0.56174855,0.56174855,1.0373731875000003,0.56174855,平
753,12,2,2,8,51,1.1812730999999999,1.1812730999999999,1.1812730999999999,1.1979194625,平
940,17,1,3,13,72,1.2375146375000003,1.2375146375000003,1.2375146375000003,1.7497730624999999,平
297,5,2,1,2,34,1.0198288124999997,1.0198288124999997,0.9991892000000003,1.0198288124999997,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1060772387499997,1.0368595112499999,0.9343223,0.966400535,0.9023146287499999
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
