变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
805,18,7,3,8,60,1.1230747875,1.1230747875,1.1230747875,1.6346865125,平
580,8,2,1,5,9,0.4797409000000002,0.4797409000000002,1.0107678374999995,0.4797409000000002,平
262,1,0,0,1,1,0.1662659625,0.1662659625,0.9398576124999998,0.1662659625,平
655,8,2,0,6,7,0.4580160624999999,0.4580160624999999,1.1272551375000002,0.4580160624999999,平
74,2,0,0,2,8,0.19433076250000006,0.19433076250000006,0.8786392124999998,0.19433076250000006,平
534,11,3,2,6,73,1.7129361375000005,1.7129361375000005,1.0645505875000003,1.7129361375000005,平
765,13,0,3,10,56,1.1530853624999995,1.1530853624999995,1.1530853624999995,1.6125447000000002,平
958,10,2,2,6,60,1.3977080624999998,1.1313711999999998,1.1313711999999998,1.3977080624999998,负
909,7,3,0,4,44,0.9467322125000001,1.1768895124999994,1.1768895124999994,0.9467322125000001,胜
645,10,1,2,7,24,0.6499092374999995,0.6499092374999995,1.1302969125,0.6499092374999995,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.07357881625,0.9252870549999999,0.8281799487499999,0.8245619924999998,0.7367077074999998
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
