变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
937,14,2,3,9,80,1.1670321625000004,1.1670321625000004,1.1670321625000004,1.5145695375,平
174,3,1,1,1,9,0.40444195,0.40444195,0.8204998625,0.40444195,平
321,8,3,1,4,30,0.5008561250000001,0.5008561250000001,0.8752767124999998,0.5008561250000001,平
432,5,3,1,1,15,0.443908825,0.443908825,0.9745617,0.443908825,平
437,5,0,0,5,17,0.6743067625000001,0.6743067625000001,0.9851889125000002,0.6743067625000001,平
198,8,1,0,7,7,0.2652944375,0.2652944375,0.8829906000000001,0.2652944375,平
698,13,2,2,9,57,1.0580876375000003,1.5267201875,1.0580876375000003,1.5267201875,胜
269,3,0,0,3,24,0.6726390000000001,0.6726390000000001,0.920613325,0.6726390000000001,平
941,15,1,1,13,62,1.1871265374999997,1.1871265374999997,1.1871265374999997,1.4776256125000002,平
275,4,2,0,2,17,0.5111091624999999,0.5111091624999999,0.8982792125,0.5111091624999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9769656662499999,0.7991471600000001,0.6884802600000001,0.7353435150000001,0.6884802600000001
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
