变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
538,10,3,0,7,20,0.6233733125,0.6233733125,1.0471075874999993,0.6233733125,平
673,7,0,2,5,43,1.2172224875,1.2172224875,1.1183331749999998,1.2172224875,平
758,17,2,4,11,38,1.1424260875,1.1424260875,1.1424260875,1.1058030124999993,平
568,13,2,3,8,83,1.0468350750000002,1.8793840124999999,1.0468350750000002,1.8793840124999999,胜
998,20,4,2,14,44,1.0310065124999999,1.0310065124999999,1.0310065124999999,1.3208855874999998,平
256,6,0,0,6,41,0.8030035625000002,0.8030035625000002,0.9163261125,0.8030035625000002,平
141,5,1,1,3,31,0.8001756,0.8001756,0.7816796500000001,0.8001756,平
305,6,0,2,4,6,0.2520638249999999,0.2520638249999999,0.9749359500000001,0.2520638249999999,平
705,12,2,3,7,17,1.1168471625,1.1168471625,1.1168471625,0.5665810124999998,平
944,16,4,2,10,64,1.1092188625,1.1092188625,1.1092188625,1.7172288374999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0284716175,1.028572125,0.91421724875,0.9974721425,0.8437897999999999
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
