变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
167,1,1,0,0,0,0.08497472500000004,0.08497472500000004,0.9061533125000001,0.08497472500000004,平
618,11,2,0,9,79,1.1715278624999994,1.1715278624999994,0.94947995,1.1715278624999994,平
634,13,4,1,8,53,0.9553226624999999,0.9980452374999995,0.9553226624999999,0.9980452374999995,胜
536,13,2,2,9,55,1.0019207624999997,0.9349075625,1.0019207624999997,0.9349075625,负
88,1,0,0,1,1,0.07883241249999998,0.07883241249999998,0.8507830249999999,0.07883241249999998,平
102,1,1,0,0,0,0.06612046250000003,0.06612046250000003,0.8211734625,0.06612046250000003,平
849,15,3,6,6,57,1.0583656875000003,1.0583656875000003,1.0583656875000003,1.7205377125,平
452,12,1,0,11,63,0.9751604374999999,1.1946746124999994,0.9751604374999999,1.1946746124999994,胜
747,8,1,3,4,24,0.7263895375,1.0993187125000006,1.0993187125000006,0.7263895375,胜
239,1,0,0,1,4,0.29053125,0.29053125,0.8870479749999998,0.29053125,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.95047259875,0.7266541374999999,0.6409145799999999,0.6977298525,0.61200846875
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
