变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
860,12,1,0,11,60,1.1169807999999999,1.1169807999999999,1.1169807999999999,1.6329224374999995,平
817,13,4,3,6,51,1.1295002999999995,1.1295002999999995,1.1295002999999995,1.6462865499999997,平
538,10,2,3,5,26,0.7177081375000001,0.7177081375000001,1.0484279874999998,0.7177081375000001,平
147,5,1,1,3,6,0.22363566249999994,0.22363566249999994,0.8588176000000001,0.22363566249999994,平
825,11,1,3,7,16,0.62952615,1.1276132999999997,1.1276132999999997,0.62952615,胜
709,18,5,1,12,49,0.9148988625000009,0.9148988625000009,0.9148988625000009,1.1911464499999995,平
797,10,3,1,6,55,1.0933850499999997,1.0941868750000001,1.0941868750000001,1.0933850499999997,胜
467,8,2,1,5,18,0.5515490875,0.5515490875,0.9784906875000005,0.5515490875,平
772,9,3,0,6,46,1.0944435375,1.1051295125,1.1051295125,1.0944435375,胜
283,5,1,1,3,19,0.34443150000000006,0.34443150000000006,0.9527460500000006,0.34443150000000006,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0326791975,0.91250345625,0.78160590875,0.83256340375,0.78160590875
策略1胜于策略2:3
策略1平于策略2:7
策略1负于策略2:0
