变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
498,8,1,0,7,23,1.3979700124999999,1.3979700124999999,1.6223753375000005,1.3979700124999999,平
143,3,1,1,1,2,0.19992241249999998,0.19992241249999998,1.0408746749999995,0.19992241249999998,平
446,7,0,2,5,36,1.1814387374999997,1.1814387374999997,1.189467925,1.1814387374999997,平
100,1,0,0,1,1,0.11059101250000003,0.11059101250000003,0.9284714249999995,0.11059101250000003,平
566,12,2,1,9,28,1.1452112250000004,0.8245304624999997,1.1452112250000004,0.8245304624999997,负
120,1,0,0,1,26,0.7535188250000001,0.7535188250000001,0.9529653125000002,0.7535188250000001,平
10,0,0,0,0,0,0.010482850000000004,0.010482850000000004,0.8916879375000001,0.010482850000000004,平
972,18,6,3,9,53,1.3089755125,1.3089755125,1.3089755125,2.1695676374999997,平
528,9,2,1,6,20,0.7694754624999999,0.7694754624999999,1.0373785874999997,0.7694754624999999,平
828,14,4,2,8,19,1.105092025,1.105092025,1.105092025,0.747911075,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1222499962499999,0.8165408487499999,0.7982678075,0.76619973125,0.73048163625
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
