变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
985,16,2,4,10,44,1.325995975,1.325995975,1.325995975,1.49915255,平
806,7,3,0,4,33,1.1059954375,1.1509738374999998,1.1509738374999998,1.1059954375,胜
209,3,0,1,2,3,0.19967645000000012,0.19967645000000012,0.9807787124999999,0.19967645000000012,平
598,11,1,4,6,32,0.9202925375,0.9202925375,1.1098869749999998,0.9202925375,平
179,3,0,1,2,15,0.3210922625,0.3210922625,0.9629189124999996,0.3210922625,平
367,7,1,1,5,6,0.31093026249999994,0.31093026249999994,0.9985637000000003,0.31093026249999994,平
886,12,2,2,8,24,1.2581703499999999,1.2581703499999999,1.2581703499999999,0.9661208749999994,平
527,7,0,2,5,46,0.8328644000000001,0.8328644000000001,1.0863020250000002,0.8328644000000001,平
712,16,3,2,11,73,1.1649260625000002,1.1649260625000002,1.1649260625000002,1.7002509124999996,平
200,5,0,1,4,32,0.8600737374999996,0.8600737374999996,0.9438669875000001,0.8600737374999996,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.09823835375,0.8716449425,0.8300017475000001,0.8344995875000001,0.8007968
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
