变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
157,0,0,0,0,0,0.08077288750000003,0.08077288750000003,0.91283545,0.08077288750000003,平
599,7,2,0,5,19,0.8353660749999999,0.8353660749999999,1.0479469499999996,0.8353660749999999,平
678,14,1,6,7,68,1.1795464375,1.3830929499999998,1.1795464375,1.3830929499999998,胜
52,0,0,0,0,0,0.034190762500000006,0.034190762500000006,0.8815205749999997,0.034190762500000006,平
542,8,2,0,6,25,0.6963361749999998,0.6963361749999998,1.075984925,0.6963361749999998,平
930,18,6,3,9,40,1.1093952999999999,1.1093952999999999,1.1093952999999999,1.315267275,平
658,10,2,1,7,90,1.4082069499999998,1.4082069499999998,1.1082726125,1.4082069499999998,平
390,7,3,0,4,24,0.69050945,0.69050945,1.002557,0.69050945,平
703,13,1,2,10,56,1.1237216499999998,1.1237216499999998,1.1237216499999998,1.3596950999999993,平
241,8,1,2,5,12,0.41803046249999987,0.41803046249999987,0.9858410500000003,0.41803046249999987,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.042762195,0.82214680875,0.757607615,0.7779622662500001,0.72761418125
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
