变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
403,7,0,0,7,7,0.36596913749999993,0.36596913749999993,1.0535652000000004,0.36596913749999993,平
899,15,2,2,11,44,1.1454997500000001,1.1454997500000001,1.1454997500000001,1.3504364375,平
294,3,0,2,1,4,0.26495763750000006,0.26495763750000006,1.0042621750000003,0.26495763750000006,平
135,4,1,1,2,3,0.12749929999999995,0.12749929999999995,0.9037317125000002,0.12749929999999995,平
589,8,0,2,6,18,0.7302810750000001,0.7302810750000001,1.0963197749999998,0.7302810750000001,平
296,3,1,1,1,2,0.20660438750000004,0.20660438750000004,0.9606309125000004,0.20660438750000004,平
989,20,4,2,14,71,1.1904033499999995,1.1904033499999995,1.1904033499999995,1.7277116000000006,平
592,8,2,4,2,14,0.6438418749999999,0.6438418749999999,1.0095062625,0.6438418749999999,平
927,17,3,2,12,69,1.1642257124999993,1.1642257124999993,1.1642257124999993,1.7377026125000004,平
302,4,1,1,2,18,0.38855451249999995,0.38855451249999995,0.9235319875000002,0.38855451249999995,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.04516768375,0.7543558575,0.6227836737499999,0.6227836737499999,0.6227836737499999
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
