变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
702,12,2,0,10,23,1.1290993999999999,1.1290993999999999,1.1290993999999999,0.8315759999999999,平
567,13,5,1,7,15,0.9615342999999994,0.6016165249999998,0.9615342999999994,0.6016165249999998,负
258,6,1,1,4,22,0.798550525,0.798550525,0.9792605500000005,0.798550525,平
602,8,3,0,5,32,1.0696930874999995,1.0696930874999995,1.1127416249999995,1.0696930874999995,平
986,13,2,3,8,38,1.2250914250000005,1.2250914250000005,1.2250914250000005,1.308825825,平
806,23,4,4,15,36,1.2141862624999997,1.2141862624999997,1.2141862624999997,1.0934758750000004,平
96,2,0,0,2,2,0.0834991125,0.0834991125,0.8973757624999997,0.0834991125,平
819,11,1,2,8,41,0.9734231374999999,1.1887890749999996,1.1887890749999996,0.9734231374999999,胜
885,18,8,3,7,75,1.1671818999999992,1.1671818999999992,1.1671818999999992,2.162377824999999,平
102,1,0,0,1,1,0.08392680000000002,0.08392680000000002,0.9067680625000003,0.08392680000000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0782028362499996,0.9006964712500001,0.8706185949999998,0.8561634112499998,0.7928034387499999
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
