变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
30,0,0,0,0,0,0.0185868375,0.0185868375,0.8956811624999999,0.0185868375,平
498,10,0,1,9,28,0.9737011000000002,0.9737011000000002,1.0703398999999998,0.9737011000000002,平
876,19,6,2,11,67,1.1682296249999997,1.1682296249999997,1.1682296249999997,1.3485065875,平
245,3,0,1,2,3,0.22330954999999997,0.22330954999999997,0.9896631875000004,0.22330954999999997,平
316,8,1,1,6,24,0.42457891250000007,0.42457891250000007,0.9782662874999998,0.42457891250000007,平
747,8,3,2,3,6,0.5304283625000001,1.1487981375000003,1.1487981375000003,0.5304283625000001,胜
127,0,0,0,0,0,0.06102605,0.06102605,0.9173952125,0.06102605,平
932,11,4,1,6,42,1.294039675,1.1118809874999998,1.1118809874999998,1.294039675,负
552,12,1,1,10,23,1.0386187750000002,0.6462741625,1.0386187750000002,0.6462741625,负
650,13,3,2,8,53,1.0641923750000002,1.1892219875000003,1.0641923750000002,1.1892219875000003,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0383065649999998,0.6709673225000001,0.6796711262499999,0.696560735,0.6222207962499999
策略1胜于策略2:2
策略1平于策略2:6
策略1负于策略2:2
