变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
375,4,0,2,2,7,0.3662899874999999,0.3662899874999999,1.0085921624999998,0.3662899874999999,平
464,4,0,1,3,4,0.3158803875000001,0.3158803875000001,1.0062347125,0.3158803875000001,平
262,4,0,1,3,5,0.20966215,0.20966215,0.9077143124999998,0.20966215,平
470,5,2,0,3,55,1.1016013,1.1016013,1.0229024624999998,1.1016013,平
412,7,0,1,6,41,1.1049584125000003,1.1049584125000003,0.9943673249999998,1.1049584125000003,平
773,16,2,1,13,46,1.1184828624999996,1.1184828624999996,1.1184828624999996,1.0440499749999996,平
771,8,0,0,8,37,1.0227528499999994,1.1361556375000006,1.1361556375000006,1.0227528499999994,胜
838,17,2,2,13,65,1.1921834875,1.1921834875,1.1921834875,1.9733339375000003,平
66,1,1,0,0,1,0.0438023375,0.0438023375,0.8819748624999997,0.0438023375,平
942,13,1,2,10,31,1.2127001625000002,1.2127001625000002,1.2127001625000002,1.1072195624999996,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.04813079875,0.8289550899999998,0.7688313937499999,0.7801716725000001,0.7319110524999998
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
