变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
831,13,4,2,7,22,1.0956943625000002,1.0956943625000002,1.0956943625000002,0.9189882375000001,平
209,2,0,0,2,2,0.16591857500000004,0.16591857500000004,0.9499075124999997,0.16591857500000004,平
134,1,0,0,1,1,0.11509741250000001,0.11509741250000001,0.9349344624999997,0.11509741250000001,平
749,12,1,3,8,60,1.173420225,1.173420225,1.173420225,1.4769253375000004,平
862,13,2,2,9,36,1.2507238250000001,1.2507238250000001,1.2507238250000001,0.9253228374999998,平
192,4,0,0,4,18,0.439231425,0.439231425,0.9338758250000001,0.439231425,平
87,2,0,0,2,6,0.17102900000000004,0.17102900000000004,0.9078105875,0.17102900000000004,平
329,8,1,0,7,26,0.5536606500000001,0.5536606500000001,0.9829651375000001,0.5536606500000001,平
63,0,0,0,0,0,0.037772412500000005,0.037772412500000005,0.9095425250000003,0.037772412500000005,平
10,0,0,0,0,0,0.008777612499999992,0.008777612499999992,0.8526647,0.008777612499999992,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.99915391625,0.48127235000000007,0.5011325500000001,0.5011325500000001,0.45092183874999997
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
