变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
913,6,1,2,3,7,0.43845204999999987,1.1046618875000003,1.1046618875000003,0.43845204999999987,胜
213,1,1,0,0,0,0.07199558749999999,0.07199558749999999,0.96781795,0.07199558749999999,平
930,7,1,4,2,6,0.5039312,1.2094529999999997,1.2094529999999997,0.5039312,胜
296,12,5,3,4,41,1.1738883125000004,1.0280156250000005,1.1738883125000004,1.0280156250000005,负
531,12,4,2,6,28,1.1565576125000003,0.8247196375000001,1.1565576125000003,0.8247196375000001,负
101,17,1,0,16,38,1.1774218375000005,1.0123902125000004,1.1774218375000005,1.0123902125000004,负
605,0,0,0,0,0,0.0037312749999999935,0.0037312749999999935,0.9365083375000006,0.0037312749999999935,平
131,24,6,1,17,97,1.2248593125,2.5458498374999996,1.2248593125,2.5458498374999996,胜
366,2,1,0,1,1,0.20360593750000006,0.20360593750000006,1.0416685374999994,0.20360593750000006,平
308,5,0,0,5,17,0.6783925750000002,0.6783925750000002,1.0175648000000002,0.6783925750000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1010401587500003,0.73110839375,0.66328357,0.8682815575000001,0.5990093412500002
策略1胜于策略2:3
策略1平于策略2:4
策略1负于策略2:3
