变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
153,13,2,2,9,30,1.1780258625,0.9679944125000001,1.1780258625,0.9679944125000001,负
581,9,0,1,8,16,0.6961562625,0.6961562625,1.0751697999999998,0.6961562625,平
419,20,3,4,13,59,1.1339883,1.8439096000000004,1.1339883,1.8439096000000004,胜
368,16,5,2,9,36,1.1089223000000001,1.2395972875,1.1089223000000001,1.2395972875,胜
12,6,1,1,4,4,0.22473203749999998,0.22473203749999998,1.0065313875000004,0.22473203749999998,平
840,19,4,4,11,44,1.2959674874999996,1.2959674874999996,1.2959674874999996,1.1235535250000002,平
871,17,2,3,12,71,1.2721844999999998,1.2721844999999998,1.2721844999999998,2.1297693499999992,平
945,7,2,3,2,17,0.5225930124999999,1.0262301124999997,1.0262301124999997,0.5225930124999999,胜
337,11,2,4,5,30,1.3303348624999998,1.3303348624999998,1.2666679125,1.3303348624999998,平
685,8,0,1,7,36,1.131288625,1.131288625,1.1446420999999998,1.131288625,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1508329762499998,1.1209928974999999,0.9894193249999998,1.10283951875,0.94480808875
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
