变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
418,7,1,2,4,57,1.9220687125000009,1.9220687125000009,1.1776088625,1.9220687125000009,平
826,21,2,2,17,78,1.2196099375,1.2196099375,1.2196099375,2.0111329000000002,平
857,22,10,1,11,58,1.1380776750000003,1.1380776750000003,1.1380776750000003,1.8467962624999994,平
725,1,0,0,1,1,0.10088888750000005,0.9588852750000001,0.9588852750000001,0.10088888750000005,胜
287,7,3,0,4,14,0.38800488750000006,0.38800488750000006,0.9410414624999998,0.38800488750000006,平
84,11,3,1,7,49,1.2540145750000002,1.2540145750000002,1.0689527500000002,1.2540145750000002,平
555,9,3,0,6,46,1.3964500749999995,1.3964500749999995,1.0441328749999998,1.3964500749999995,平
834,13,1,1,11,64,1.2308891750000002,1.2308891750000002,1.2308891750000002,1.2904186624999991,平
496,10,1,2,7,59,1.1530936125000004,1.1530936125000004,1.1048276124999996,1.1530936125000004,平
632,3,0,1,2,9,0.4243769124999999,0.4243769124999999,1.0505208500000003,0.4243769124999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0934546475,1.17872454875,1.0227474450000003,1.10854708375,0.8897369574999999
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
