变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
629,4,1,0,3,2,0.149053375,0.149053375,0.9914619000000002,0.149053375,平
889,9,1,2,6,9,0.437302725,1.1177373625,1.1177373625,0.437302725,胜
366,1,0,0,1,22,0.6055845000000001,0.6055845000000001,1.0143894875000004,0.6055845000000001,平
610,0,0,0,0,0,0.0196881375,0.0196881375,0.9383793749999999,0.0196881375,平
70,1,0,1,0,10,0.22956455000000003,0.22956455000000003,0.9894198374999998,0.22956455000000003,平
903,6,1,1,4,33,0.9659683625000003,1.04546925,1.04546925,0.9659683625000003,胜
926,4,1,0,3,8,0.2305962875,0.9755532624999997,0.9755532624999997,0.2305962875,胜
303,19,9,3,7,59,1.0877160125000005,1.6136286624999996,1.0877160125000005,1.6136286624999996,胜
550,13,2,3,8,73,1.2207271125,2.2186464999999993,1.2207271125,2.2186464999999993,胜
265,8,1,2,5,32,0.6940713875,0.6940713875,1.1432576375000005,0.6940713875,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0524111237500002,0.7164104487499999,0.5640272450000001,0.8668996987499998,0.5640272450000001
策略1胜于策略2:5
策略1平于策略2:5
策略1负于策略2:0
