变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
973,9,2,1,6,50,1.5272586249999993,0.9888050749999999,0.9888050749999999,1.5272586249999993,负
993,18,4,2,12,42,1.1188011249999998,1.1188011249999998,1.1188011249999998,1.0898650375,平
633,19,4,4,11,47,1.2017820249999995,1.1441502875,1.2017820249999995,1.1441502875,负
481,11,3,0,8,80,1.6130727375,1.6130727375,1.1642233874999999,1.6130727375,平
336,10,3,1,6,28,0.8990459750000003,0.8990459750000003,1.2433874,0.8990459750000003,平
727,10,4,1,5,9,0.6247007375000001,1.1164704250000002,1.1164704250000002,0.6247007375000001,胜
546,11,2,2,7,24,1.034414275,1.034414275,1.1186889499999997,1.034414275,平
947,8,4,0,4,4,0.27835982499999995,0.8964692874999993,0.8964692874999993,0.27835982499999995,胜
18,2,0,0,2,2,0.1602632375,0.1602632375,0.9503269624999999,0.1602632375,平
836,6,1,0,5,5,0.39059223750000005,1.0395087749999998,1.0395087749999998,0.39059223750000005,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0838463412499997,0.8761722975000001,0.88482908,1.0011001199999998,0.7774420075
策略1胜于策略2:3
策略1平于策略2:5
策略1负于策略2:2
