变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
532,17,5,3,9,33,1.1458448999999995,1.1930098124999997,1.1458448999999995,1.1930098124999997,胜
131,5,1,1,3,35,0.5716608250000002,0.5716608250000002,0.8858848125,0.5716608250000002,平
408,7,0,3,4,35,0.5832502625000001,0.5832502625000001,0.9884362874999997,0.5832502625000001,平
358,10,4,1,5,22,0.69044715,0.69044715,1.1348276249999998,0.69044715,平
502,20,3,3,14,57,1.1977567500000001,1.7174095,1.1977567500000001,1.7174095,胜
144,5,1,0,4,7,0.39404025,0.39404025,1.0866897249999998,0.39404025,平
276,13,2,2,9,76,1.1122794125,1.5950311250000002,1.1122794125,1.5950311250000002,胜
13,8,1,2,5,9,0.46119249999999984,0.46119249999999984,1.0424970124999995,0.46119249999999984,平
110,6,1,0,5,10,0.30390155,0.30390155,0.9875702000000001,0.30390155,平
803,7,3,1,3,28,0.8395005124999999,1.0354514875,1.0354514875,0.8395005124999999,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0617238212499998,0.83494434875,0.7299874112499999,0.8545394462499999,0.7299874112499999
策略1胜于策略2:4
策略1平于策略2:6
策略1负于策略2:0
