变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
319,19,5,3,11,70,1.1876961374999997,2.0492155499999996,1.1876961374999997,2.0492155499999996,胜
511,19,7,2,10,43,1.0185431000000003,1.5355283500000003,1.0185431000000003,1.5355283500000003,胜
719,0,0,0,0,0,0.03624368749999999,0.9216688499999999,0.9216688499999999,0.03624368749999999,胜
26,11,3,1,7,38,0.9743770375,0.9743770375,1.1343250249999997,0.9743770375,平
365,5,2,0,3,41,1.1215167625000004,1.1215167625000004,1.0509538500000002,1.1215167625000004,平
268,14,3,4,7,19,1.2236993249999997,0.8710292124999996,1.2236993249999997,0.8710292124999996,负
88,5,2,1,2,31,0.4962280624999999,0.4962280624999999,0.9594466000000003,0.4962280624999999,平
251,2,0,1,1,2,0.16881093749999998,0.16881093749999998,0.9563140875,0.16881093749999998,平
13,21,7,2,12,42,1.1945118625000002,1.2065290250000003,1.1945118625000002,1.2065290250000003,胜
553,4,0,0,4,23,0.8698532624999998,0.8698532624999998,1.0860909875000002,0.8698532624999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0733249825000002,0.9329331887500001,0.8291480175,1.0214757049999998,0.7868247150000001
策略1胜于策略2:4
策略1平于策略2:5
策略1负于策略2:1
