变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
64,3,0,1,2,16,0.3145768125,0.3145768125,0.9691223125,0.3145768125,平
839,16,3,2,11,25,1.3061722374999998,1.3061722374999998,1.3061722374999998,0.968769475,平
784,3,1,0,2,34,1.0090813000000003,0.9985235375000002,0.9985235375000002,1.0090813000000003,负
421,12,4,2,6,15,1.0851821999999998,0.5826676125000001,1.0851821999999998,0.5826676125000001,负
427,18,4,3,11,53,1.2695383999999994,1.7872026875,1.2695383999999994,1.7872026875,胜
981,10,2,1,7,47,1.3786863624999994,1.422387225,1.422387225,1.3786863624999994,胜
222,3,0,0,3,9,0.21314796249999995,0.21314796249999995,0.9941614500000002,0.21314796249999995,平
615,4,0,0,4,22,0.3503980750000001,0.3503980750000001,0.9758846000000002,0.3503980750000001,平
106,1,0,0,1,1,0.13336918749999996,0.13336918749999996,0.998961825,0.13336918749999996,平
390,14,1,2,11,60,1.190941,1.6904513625,1.190941,1.6904513625,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.12108747875,0.8428350837499998,0.8251093537499999,0.8798896699999998,0.7400618425
策略1胜于策略2:3
策略1平于策略2:5
策略1负于策略2:2
