变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
760,7,1,1,5,7,0.33249020000000007,1.0348688125000003,1.0348688125000003,0.33249020000000007,胜
794,19,2,5,12,47,1.25608875,1.25608875,1.25608875,1.16635085,平
204,19,3,2,14,28,1.1833714375000004,1.053161575,1.1833714375000004,1.053161575,负
248,5,1,2,2,5,0.2713891375,0.2713891375,0.9766062374999999,0.2713891375,平
280,13,2,1,10,39,1.0629870375000001,0.8463588999999999,1.0629870375000001,0.8463588999999999,负
696,18,4,3,11,89,1.1555366375000005,2.6119597624999997,1.1555366375000005,2.6119597624999997,胜
259,9,4,0,5,8,0.39227621250000005,0.39227621250000005,0.9762213874999995,0.39227621250000005,平
156,0,0,0,0,0,0.019126737499999998,0.019126737499999998,0.8785773375000001,0.019126737499999998,平
73,1,0,0,1,13,0.22688640000000007,0.22688640000000007,0.8803093000000001,0.22688640000000007,平
264,14,4,1,9,51,1.1610640624999993,1.35852255,1.1610640624999993,1.35852255,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0565631000000002,0.8278522325,0.7061216612499999,0.9070638837499999,0.6624640712499998
策略1胜于策略2:3
策略1平于策略2:5
策略1负于策略2:2
