变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
108,0,0,0,0,0,0.007190012499999998,0.007190012499999998,0.8644807625000004,0.007190012499999998,平
701,1,1,0,0,0,0.018063087500000023,0.8518970249999999,0.8518970249999999,0.018063087500000023,胜
108,4,2,1,1,2,0.18015457499999996,0.18015457499999996,0.86631965,0.18015457499999996,平
227,21,6,3,12,64,1.0395996625,1.7139509250000002,1.0395996625,1.7139509250000002,胜
991,9,0,4,5,60,1.31484845,1.1380722874999998,1.1380722874999998,1.31484845,负
917,7,2,2,3,6,0.352782225,1.0187514874999999,1.0187514874999999,0.352782225,胜
709,20,3,6,11,40,1.2417247999999996,1.2417247999999996,1.2417247999999996,1.2015575374999998,平
833,14,1,3,10,64,1.2017392874999997,1.2017392874999997,1.2017392874999997,1.579186575,平
262,3,0,2,1,4,0.23185249999999996,0.23185249999999996,0.9436554749999997,0.23185249999999996,平
321,14,5,1,8,57,1.1712367875000003,1.7166932499999998,1.1712367875000003,1.7166932499999998,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0337477225,0.8316279137499999,0.67591913875,0.930202615,0.65422479625
策略1胜于策略2:4
策略1平于策略2:5
策略1负于策略2:1
