变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
152,18,7,3,8,60,1.1240345750000003,1.5881672,1.1240345750000003,1.5881672,胜
469,8,2,1,5,9,0.49107481250000007,0.49107481250000007,0.9724741375000001,0.49107481250000007,平
74,1,0,0,1,1,0.180828025,0.180828025,0.9843628124999999,0.180828025,平
879,8,2,0,6,7,0.46692311249999996,1.0711924749999997,1.0711924749999997,0.46692311249999996,胜
131,2,0,0,2,8,0.20112555000000004,0.20112555000000004,0.9124207624999997,0.20112555000000004,平
225,11,3,2,6,73,1.66631565,1.66631565,1.0592878374999999,1.66631565,平
204,13,0,3,10,56,1.1438937500000004,1.6790062749999997,1.1438937500000004,1.6790062749999997,胜
475,10,2,2,6,60,1.4397072624999998,1.4397072624999998,1.1230349374999997,1.4397072624999998,平
566,7,3,0,4,44,1.0032223625,1.0032223625,1.1350199875000002,1.0032223625,平
713,10,1,2,7,24,0.6495313500000005,1.0926875375,1.0926875375,0.6495313500000005,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0618408812499998,0.9365901600000001,0.8366656450000001,1.0413327149999998,0.7442956312500001
策略1胜于策略2:4
策略1平于策略2:6
策略1负于策略2:0
