变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
774,5,1,0,4,5,0.39690545,1.1076339625,1.1076339625,0.39690545,胜
902,6,0,1,5,17,0.6377013500000002,1.0318484875,1.0318484875,0.6377013500000002,胜
399,0,0,0,0,0,0.03555407499999999,0.03555407499999999,0.9153022249999999,0.03555407499999999,平
729,2,0,1,1,2,0.10741591250000004,0.9514495250000001,0.9514495250000001,0.10741591250000004,胜
583,5,2,0,3,4,0.1544044625,0.1544044625,0.9356478375,0.1544044625,平
504,6,0,2,4,37,1.1394622250000002,1.1394622250000002,1.0490667750000002,1.1394622250000002,平
160,5,2,0,3,4,0.40693930000000006,0.40693930000000006,0.9934558000000001,0.40693930000000006,平
825,3,1,1,1,2,0.18151768750000002,1.0112034499999996,1.0112034499999996,0.18151768750000002,胜
777,14,3,1,10,69,1.1516181874999996,1.1516181874999996,1.1516181874999996,1.4991136624999997,平
204,8,2,3,3,30,1.1719425749999999,1.1719425749999999,1.076105275,1.1719425749999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0223331525,0.5730956700000001,0.5383461225,0.8162056249999999,0.5197228475
策略1胜于策略2:4
策略1平于策略2:6
策略1负于策略2:0
