变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
766,16,2,4,10,44,1.2991802124999998,1.2991802124999998,1.2991802124999998,1.5120020875,平
942,7,3,0,4,33,1.1433164250000005,1.1430705375000003,1.1430705375000003,1.1433164250000005,负
229,3,0,1,2,3,0.21556427499999997,0.21556427499999997,0.9946799499999998,0.21556427499999997,平
69,11,1,4,6,32,0.9357599499999999,0.9357599499999999,1.113562425,0.9357599499999999,平
44,3,0,1,2,15,0.33242603749999994,0.33242603749999994,0.9964654125000003,0.33242603749999994,平
97,7,1,1,5,6,0.32461591249999994,0.32461591249999994,1.0171371374999998,0.32461591249999994,平
40,12,2,2,8,24,1.2312313374999992,1.0079265375,1.2312313374999992,1.0079265375,负
420,7,0,2,5,46,0.8273764625,0.8273764625,1.1114509125,0.8273764625,平
28,16,3,2,11,73,1.1546010875,1.70529625,1.1546010875,1.70529625,胜
423,5,0,1,4,32,0.8906639375000001,0.8906639375000001,0.9879123125,0.8906639375000001,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1049291325000001,0.8894947875,0.8354735637499999,0.86818801125,0.813118495
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
