变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
85,5,2,0,3,15,0.5148417875000001,0.5148417875000001,1.0068467125,0.5148417875000001,平
924,2,1,0,1,1,0.14044677499999997,0.9646907625000003,0.9646907625000003,0.14044677499999997,胜
119,22,6,0,16,39,1.1314597999999993,1.2524483624999994,1.1314597999999993,1.2524483624999994,胜
615,7,2,2,3,37,1.1599627249999995,1.1599627249999995,1.0930349625,1.1599627249999995,平
38,2,1,1,0,1,0.11949714999999994,0.11949714999999994,0.9519093249999999,0.11949714999999994,平
39,16,2,0,14,32,1.25893795,1.1732523,1.25893795,1.1732523,负
706,1,0,0,1,3,0.1385651625,0.9668771125000001,0.9668771125000001,0.1385651625,胜
752,2,0,0,2,18,0.5926961750000002,1.0491470500000004,1.0491470500000004,0.5926961750000002,胜
425,11,3,1,7,13,0.5554260624999999,0.5554260624999999,1.0689794749999997,0.5554260624999999,平
736,11,3,2,6,39,1.0145606374999996,1.2738843999999998,1.2738843999999998,1.0145606374999996,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.076576755,0.6661697137499998,0.6626394224999999,0.90300277125,0.6473780812499998
策略1胜于策略2:5
策略1平于策略2:4
策略1负于策略2:1
