变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
824,3,0,0,3,4,0.21640348750000005,0.9592381750000001,0.9592381750000001,0.21640348750000005,胜
193,17,4,1,12,32,1.0099205000000007,1.059175425,1.0099205000000007,1.059175425,胜
802,3,0,2,1,20,0.3995623,0.9921086625000001,0.9921086625000001,0.3995623,胜
851,18,6,5,7,70,1.172722975,1.172722975,1.172722975,2.0724156625000005,平
483,10,2,1,7,55,1.4804947374999993,1.4804947374999993,1.0635322125,1.4804947374999993,平
768,0,0,0,0,0,0.04155726250000002,0.8793363875000001,0.8793363875000001,0.04155726250000002,胜
431,0,0,0,0,0,0.0138078375,0.0138078375,0.8756264750000001,0.0138078375,平
807,5,1,0,4,4,0.2971392250000001,1.0220605500000004,1.0220605500000004,0.2971392250000001,胜
123,4,1,0,3,19,0.5327497499999999,0.5327497499999999,0.9299920374999999,0.5327497499999999,平
479,11,5,1,5,10,0.5226624749999998,0.5226624749999998,0.9149439624999998,0.5226624749999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9819481937500001,0.6635968162499999,0.5687020549999999,0.8634356975000002,0.5270058025
策略1胜于策略2:5
策略1平于策略2:5
策略1负于策略2:0
