变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
966,17,4,3,10,61,1.1976123875,1.1976123875,1.1976123875,1.786881875,平
375,7,0,3,4,8,0.23750283750000006,0.23750283750000006,0.9781885625,0.23750283750000006,平
816,1,0,0,1,1,0.09621138749999998,0.9585912874999998,0.9585912874999998,0.09621138749999998,胜
178,21,2,3,16,57,1.2512829375000005,1.72173415,1.2512829375000005,1.72173415,胜
685,3,0,0,3,11,0.41100738749999993,0.41100738749999993,1.0275558875,0.41100738749999993,平
397,11,1,2,8,11,0.5787545625,0.5787545625,1.2015201375,0.5787545625,平
421,0,0,0,0,0,0.03296675000000001,0.03296675000000001,0.9247371125000006,0.03296675000000001,平
371,6,3,0,3,8,0.37554416249999995,0.37554416249999995,0.9926807500000002,0.37554416249999995,平
379,11,2,3,6,20,0.9327825124999999,0.9327825124999999,1.1125413374999997,0.9327825124999999,平
843,9,2,1,6,17,0.7781107749999999,1.1383502999999997,1.1383502999999997,0.7781107749999999,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0783060700000002,0.69514964,0.58917757,0.75848463375,0.58917757
策略1胜于策略2:3
策略1平于策略2:7
策略1负于策略2:0
