变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
577,8,0,2,6,19,0.7875244125,0.7875244125,1.1007542124999996,0.7875244125,平
128,13,3,2,8,24,1.18243065,1.09369255,1.18243065,1.09369255,负
511,4,1,1,2,3,0.2659845624999999,0.2659845624999999,1.0685571374999998,0.2659845624999999,平
270,10,0,3,7,52,1.2872326,1.2872326,1.047628875,1.2872326,平
305,2,1,0,1,1,0.17510292499999996,0.17510292499999996,0.9992024750000003,0.17510292499999996,平
72,15,4,3,8,64,1.0982149625,1.5117721750000004,1.0982149625,1.5117721750000004,胜
523,5,0,1,4,20,0.5299379250000001,0.5299379250000001,1.0542361625,0.5299379250000001,平
811,8,2,1,5,10,0.5180597999999998,1.0203658999999998,1.0203658999999998,0.5180597999999998,胜
858,13,3,4,6,33,1.1732575374999996,1.1732575374999996,1.1732575374999996,1.2439647749999996,平
596,7,1,0,6,7,0.376666825,0.376666825,1.0681829874999997,0.376666825,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.08128309,0.7789938550000001,0.73944122,0.82215374125,0.7066070375
策略1胜于策略2:2
策略1平于策略2:7
策略1负于策略2:1
