变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
982,0,0,0,0,0,0.04211867499999999,0.874984925,0.874984925,0.04211867499999999,胜
290,14,1,1,12,56,1.1261835624999998,1.1066183124999995,1.1261835624999998,1.1066183124999995,负
429,1,0,0,1,1,0.04197957500000001,0.04197957500000001,0.870858125,0.04197957500000001,平
835,1,0,0,1,2,0.07761917500000001,0.9002753624999998,0.9002753624999998,0.07761917500000001,胜
604,18,3,3,12,45,1.1234251499999997,0.9285005624999995,1.1234251499999997,0.9285005624999995,负
411,6,1,2,3,18,0.5156756749999998,0.5156756749999998,0.9494342,0.5156756749999998,平
84,20,3,3,14,50,1.1899627625000004,1.2510103624999998,1.1899627625000004,1.2510103624999998,胜
611,0,0,0,0,0,0.06256569999999997,0.06256569999999997,0.9064336124999999,0.06256569999999997,平
762,15,3,5,7,32,1.1258842125000001,1.1258842125000001,1.1258842125000001,0.9567738374999998,平
207,19,5,4,10,67,1.1650252249999997,1.7913082000000002,1.1650252249999997,1.7913082000000002,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0232467137499999,0.6774170074999999,0.64704397125,0.8598802887499998,0.6086839499999999
策略1胜于策略2:4
策略1平于策略2:4
策略1负于策略2:2
