变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
895,22,1,2,19,93,1.2390466374999995,1.2390466374999995,1.2390466374999995,2.0049586625,平
463,7,0,1,6,23,0.9055997499999997,0.9055997499999997,1.2244103625,0.9055997499999997,平
243,6,2,1,3,7,0.5256666999999999,0.5256666999999999,0.9975024750000007,0.5256666999999999,平
204,13,3,2,8,32,1.2045564125000001,0.9290671875000003,1.2045564125000001,0.9290671875000003,负
602,7,1,1,5,46,0.9799420249999997,0.9799420249999997,1.1176999499999998,0.9799420249999997,平
576,3,1,0,2,15,0.6186867375000003,0.6186867375000003,1.1036247499999996,0.6186867375000003,平
144,10,5,1,4,15,0.5706078375,0.5706078375,1.0500183750000003,0.5706078375,平
532,12,2,2,8,51,1.1912029874999999,1.2582804875,1.1912029874999999,1.2582804875,胜
455,17,1,3,13,72,1.2697897250000003,1.7618267875000009,1.2697897250000003,1.7618267875000009,胜
487,5,2,1,2,34,1.0577749624999997,1.0577749624999997,1.0094286999999997,1.0577749624999997,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1407280375,1.06124111375,0.9562873774999998,0.98464991125,0.9239038287499998
策略1胜于策略2:2
策略1平于策略2:7
策略1负于策略2:1
