变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
938,4,0,2,2,4,0.20624140000000007,0.9477289749999999,0.9477289749999999,0.20624140000000007,胜
362,2,0,0,2,7,0.22387133750000004,0.22387133750000004,0.9216366875,0.22387133750000004,平
887,9,2,4,3,7,0.35843271250000003,0.9941722374999997,0.9941722374999997,0.35843271250000003,胜
342,11,2,4,5,20,0.7487148749999999,0.7487148749999999,1.1251678749999994,0.7487148749999999,平
578,7,2,2,3,39,0.9148101875000002,0.9148101875000002,0.9215779375000002,0.9148101875000002,平
428,12,2,0,10,40,1.0213228374999999,0.9704480625,1.0213228374999999,0.9704480625,负
413,4,0,1,3,4,0.21141601249999997,0.21141601249999997,0.9380372125000003,0.21141601249999997,平
951,11,2,1,8,10,0.5478245250000001,0.9220108625,0.9220108625,0.5478245250000001,胜
96,7,2,1,4,14,0.4244517375,0.4244517375,0.9589708249999995,0.4244517375,平
219,3,0,1,2,21,0.48994689999999996,0.48994689999999996,1.0721066999999997,0.48994689999999996,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9822732149999996,0.509615775,0.5147032525,0.68475711875,0.509615775
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
