变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
782,8,2,2,4,6,0.3456993125,0.8849761249999999,0.8849761249999999,0.3456993125,胜
584,15,4,5,6,38,1.1150751875,1.1761333625000003,1.1150751875,1.1761333625000003,胜
742,22,4,6,12,87,1.2096134500000004,1.2096134500000004,1.2096134500000004,1.9111634500000012,平
27,14,2,5,7,25,1.1325716375000003,0.9379517749999999,1.1325716375000003,0.9379517749999999,负
935,18,6,4,8,65,1.0581599374999995,1.0581599374999995,1.0581599374999995,1.7384608124999996,平
535,2,1,0,1,1,0.09202041250000001,0.09202041250000001,0.8851739125000005,0.09202041250000001,平
369,14,2,4,8,55,1.1295834,1.4761005374999996,1.1295834,1.4761005374999996,胜
600,1,1,0,0,0,0.054648775,0.054648775,0.8819237500000003,0.054648775,平
924,13,4,1,8,37,1.1418516499999993,1.1418516499999993,1.1418516499999993,1.2118693375,平
304,4,0,0,4,30,0.8674209374999998,0.8674209374999998,0.9653055374999996,0.8674209374999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0404234587499999,0.9811468712500002,0.8146644700000001,0.88988769625,0.7952024837499999
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
