变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
237,0,0,0,0,0,0.037879450000000016,0.037879450000000016,0.9771248625000002,0.037879450000000016,平
233,12,1,5,6,28,1.3144742124999995,0.8896215249999997,1.3144742124999995,0.8896215249999997,负
323,8,4,1,3,7,0.46454961249999993,0.46454961249999993,1.0731705250000005,0.46454961249999993,平
158,2,0,0,2,12,0.33435046249999995,0.33435046249999995,1.0027145125000003,0.33435046249999995,平
254,13,5,1,7,75,1.1283164875,2.3852443374999988,1.1283164875,2.3852443374999988,胜
500,0,0,0,0,0,0.017421475000000002,0.017421475000000002,0.9490546875000001,0.017421475000000002,平
50,22,3,4,15,43,1.3050710625000002,1.3028633250000001,1.3050710625000002,1.3028633250000001,负
338,1,0,1,0,1,0.1943311625,0.1943311625,1.0837441750000008,0.1943311625,平
959,7,1,0,6,6,0.3983809875000001,1.1325074375000002,1.1325074375000002,0.3983809875000001,胜
709,16,4,2,10,44,1.1806399750000003,1.1806399750000003,1.1806399750000003,1.3303347249999997,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1146817937500002,0.73549770625,0.6375414887499999,0.79394087625,0.5948354462500001
策略1胜于策略2:2
策略1平于策略2:6
策略1负于策略2:2
