变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
153,4,1,0,3,24,0.4382275750000003,0.4382275750000003,0.9651397875000001,0.4382275750000003,平
328,17,3,5,9,75,1.0969213000000009,1.7455919499999997,1.0969213000000009,1.7455919499999997,胜
874,13,3,3,7,10,1.1519550249999995,1.1519550249999995,1.1519550249999995,0.5165683249999999,平
321,14,3,1,10,49,0.9292329750000002,1.3145061625000003,0.9292329750000002,1.3145061625000003,胜
560,20,1,5,14,66,1.1457058125,1.2561368125000003,1.1457058125,1.2561368125000003,胜
338,6,3,1,2,3,0.22841522500000006,0.22841522500000006,0.9495411375,0.22841522500000006,平
687,3,1,1,1,18,0.5414364499999998,0.5414364499999998,0.9515350874999999,0.5414364499999998,平
403,5,1,0,4,38,0.6508677124999998,0.6508677124999998,0.9771140500000002,0.6508677124999998,平
818,0,0,0,0,0,0.016518124999999998,0.8843025875,0.8843025875,0.016518124999999998,胜
944,6,1,0,5,12,0.46376911249999997,1.0172547625000001,1.0172547625000001,0.46376911249999997,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0068702525000002,0.7172037450000001,0.6663049312500001,0.9228694262500001,0.6027662612500001
策略1胜于策略2:5
策略1平于策略2:5
策略1负于策略2:0
