变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
53,7,1,2,4,32,0.7555146875000002,0.7555146875000002,1.0981027750000003,0.7555146875000002,平
798,4,1,2,1,3,0.2494611125,1.058448562499999,1.058448562499999,0.2494611125,胜
77,0,0,0,0,0,0.075491575,0.075491575,0.9611092249999997,0.075491575,平
711,8,3,2,3,5,0.36816711250000006,0.9879390624999997,0.9879390624999997,0.36816711250000006,胜
279,11,4,1,6,60,1.4806764624999993,1.4806764624999993,1.126942625,1.4806764624999993,平
373,2,0,0,2,15,0.4896475749999999,0.4896475749999999,0.9794715750000001,0.4896475749999999,平
543,5,1,0,4,33,1.0091988125000002,1.0091988125000002,1.0253910374999997,1.0091988125000002,平
362,11,3,1,7,27,0.6489967374999999,0.6489967374999999,1.094392825,0.6489967374999999,平
31,1,0,1,0,11,0.15264036250000004,0.15264036250000004,0.9270894000000001,0.15264036250000004,平
172,11,3,1,7,21,0.6042962500000002,0.6042962500000002,1.0064565124999996,0.6042962500000002,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0265343599999999,0.58340906875,0.58340906875,0.7262850087499999,0.548035685
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
