变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
533,10,3,0,7,20,0.6071294875000001,0.6071294875000001,1.04871415,0.6071294875000001,平
35,7,0,2,5,43,1.1462084500000003,1.1462084500000003,1.1241148250000002,1.1462084500000003,平
476,17,2,4,11,38,1.1398683500000002,1.0897633874999995,1.1398683500000002,1.0897633874999995,负
21,13,2,3,8,83,1.0639118,1.9720827875000004,1.0639118,1.9720827875000004,胜
811,20,4,2,14,44,0.9992986125000002,0.9992986125000002,0.9992986125000002,1.2558108125,平
146,6,0,0,6,41,0.8294827249999998,0.8294827249999998,0.9653001624999998,0.8294827249999998,平
691,5,1,1,3,31,0.8089071125,0.8089071125,0.8297767374999999,0.8089071125,平
326,6,0,2,4,6,0.26340803749999997,0.26340803749999997,0.9882063375,0.26340803749999997,平
390,12,2,3,7,17,1.1317644125,0.5468729750000001,1.1317644125,0.5468729750000001,负
446,16,4,2,10,64,1.1114829875,1.6708540624999995,1.1114829875,1.6708540624999995,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0402438374999998,1.01905198375,0.9101461975000001,0.9934007637500001,0.844437195
策略1胜于策略2:2
策略1平于策略2:6
策略1负于策略2:2
