变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
827,14,3,3,8,31,0.9763817625,0.9763817625,0.9763817625,1.0729299374999999,平
910,2,0,0,2,2,0.16084586250000005,0.9692612749999998,0.9692612749999998,0.16084586250000005,胜
583,5,2,1,2,4,0.21594907499999993,0.21594907499999993,0.9747726875000003,0.21594907499999993,平
359,14,4,1,9,18,1.040139575,0.6465858,1.040139575,0.6465858,负
843,8,3,2,3,9,0.4977141125,1.0652214749999998,1.0652214749999998,0.4977141125,胜
555,8,3,0,5,31,0.8390782000000001,0.8390782000000001,0.9102343624999998,0.8390782000000001,平
702,5,2,0,3,31,0.9723885624999999,1.0171371625,1.0171371625,0.9723885624999999,胜
820,8,2,1,5,63,1.3882978625000002,1.0060502375000004,1.0060502375000004,1.3882978625000002,负
432,12,1,3,8,11,1.2003975374999998,0.6762970375000003,1.2003975374999998,0.6762970375000003,负
919,2,0,0,2,8,0.20812831249999997,0.9217809749999997,0.9217809749999997,0.20812831249999997,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0081377049999998,0.66782147625,0.74993208625,0.8333743,0.6199418962500001
策略1胜于策略2:4
策略1平于策略2:3
策略1负于策略2:3
