变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
234,5,3,0,2,2,0.16935094999999994,0.16935094999999994,0.997133625,0.16935094999999994,平
260,11,1,3,7,43,1.7153248624999997,1.7153248624999997,1.2239398499999994,1.7153248624999997,平
645,14,4,1,9,26,1.3743938625000003,1.2126283500000004,1.3743938625000003,1.2126283500000004,负
746,15,1,3,11,30,1.3343440999999998,1.3343440999999998,1.3343440999999998,1.1198863374999999,平
845,0,0,0,0,0,0.07180838750000004,1.0090384125000005,1.0090384125000005,0.07180838750000004,胜
793,4,1,0,3,13,0.5800590125000001,1.1057844500000003,1.1057844500000003,0.5800590125000001,胜
587,16,2,2,12,28,1.3686150875,1.256922675,1.3686150875,1.256922675,负
667,8,1,2,5,46,0.8116014375000002,0.8116014375000002,1.241126175,0.8116014375000002,平
625,5,1,2,2,31,0.8754393625000001,0.8754393625000001,1.0924576624999998,0.8754393625000001,平
928,2,1,1,0,2,0.19235330000000003,1.1131560875,1.1131560875,0.19235330000000003,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1859989312499999,0.8005374675000001,0.8493290362500001,1.06035906875,0.75139896625
策略1胜于策略2:3
策略1平于策略2:5
策略1负于策略2:2
