变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
732,7,0,2,5,36,0.8430874125000001,1.0678034374999998,1.0678034374999998,0.8430874125000001,胜
355,3,2,1,0,1,0.20107739999999996,0.20107739999999996,1.0265776624999998,0.20107739999999996,平
609,5,0,1,4,20,0.6716357000000002,0.6716357000000002,0.9830050124999996,0.6716357000000002,平
752,10,2,1,7,51,1.0950770500000002,1.1143268249999998,1.1143268249999998,1.0950770500000002,胜
136,14,3,0,11,49,1.0928693500000002,1.4779928125000004,1.0928693500000002,1.4779928125000004,胜
428,16,4,3,9,37,1.0448705125,1.2264201624999997,1.0448705125,1.2264201624999997,胜
60,14,2,0,12,48,1.1810087125000002,1.334418825,1.1810087125000002,1.334418825,胜
45,15,2,6,7,61,1.2686938749999996,1.7014740249999996,1.2686938749999996,1.7014740249999996,胜
918,10,1,1,8,42,1.3198412000000004,1.1498221249999996,1.1498221249999996,1.3198412000000004,负
667,12,5,2,5,15,1.3010831875000002,0.7907586375000001,1.3010831875000002,0.7907586375000001,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.12300607,1.0661783225,1.00192444,1.073572995,0.9338900774999999
策略1胜于策略2:6
策略1平于策略2:2
策略1负于策略2:2
